Adelaide,Albany,Albury,AliceSprings,Ballarat,Bendigo,Brisbane,Cairns,Canberra,Cobar,CoffsHarbour,Darwin,GoldCoast,Hobart,Launceston,Melbourne,Mildura,Moree,MountGambier,Newcastle,Nuriootpa,Penrith,Perth,Portland,Richmond,Sale,Sydney,Townsville,WaggaWagga,Wollongong
0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0,0.0,10.0,5.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.2,0.0,0.0,1.6,0.0,12.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,1.4,1.2,0.0,3.2,8.8,0.0,0.0,12.2,0.0,0.4,0.8,0.0,0.0,0.0,13.2,8.4,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,12.0,0.6,0.0,1.2,0.0
1.8,0.0,0.0,0.0,0.0,0.2,0.0,2.2,0.0,0.0,0.0,0.0,,0.2,0.6,0.0,0.0,0.0,2.6,0.0,1.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2.6,0.0,1.0,11.0,1.6,1.2,0.0,6.2,0.0,0.0,2.4,22.0,0.0,7.0,3.0,11.6,1.0,0.0,1.0,0.2,5.4,0.0,0.0,4.8,0.0,5.4,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.2,1.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,,0.0,2.0,,0.2,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.0,0.0,0.0,162.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,1.4,0.0,0.0,0.6,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,12.2,2.8,0.0,0.0,0.0,4.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,1.6,0.0,8.2,0.0,0.0,0.0,0.0,18.8,0.0,2.0,0.0,0.0,12.4,0.0,0.0,0.0,4.6,0.0,0.0
0.2,0.0,3.0,0.0,11.8,3.6,0.0,1.2,4.4,1.6,0.0,1.4,0.0,33.8,13.0,11.2,3.2,0.0,4.8,0.0,,8.4,0.0,11.8,6.0,12.8,5.4,0.0,2.8,4.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.2,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,5.8,0.0,0.8,6.4,0.0,8.0,0.0,0.0,8.2
0.0,0.0,0.0,0.0,0.2,0.0,4.8,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,7.8,0.0,5.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.2,0.8,0.2,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,9.8,0.0,4.0,0.0,0.2,0.0,12.2,17.2,0.0,0.0,1.2,3.2,1.3,15.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.2,0.0,4.4,0.0,0.0,54.2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,28.0,7.2,0.0,1.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.8,0.0,0.0,10.0,0.0,12.0,37.2,2.2,12.4
0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.8,4.8,6.6,1.6,0.0,4.6,0.0,0.0,0.0,0.0,19.0,0.0,26.8,0.0,2.2,0.0,0.0,0.8,0.0,4.8,2.8,0.0,3.8
0.0,0.0,0.0,0.0,0.0,0.0,21.6,5.4,9.4,0.0,0.4,0.0,28.2,0.0,0.0,0.0,0.0,6.8,0.0,5.4,0.0,,0.0,0.0,24.6,0.0,16.0,6.4,1.8,32.6
0.0,1.2,0.0,0.0,0.0,0.0,35.0,0.4,0.0,0.0,11.0,12.6,6.2,0.0,0.0,0.0,0.0,34.2,0.0,3.4,0.0,0.8,0.0,0.0,0.2,0.0,5.4,0.8,0.0,1.4
0.0,0.4,0.0,0.0,0.0,0.0,7.8,3.0,0.0,0.0,34.2,5.0,48.4,0.0,0.0,0.0,0.0,26.6,0.0,2.8,0.0,,0.0,0.0,,0.0,0.0,9.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,31.4,0.0,0.0,38.8,5.6,0.0,0.0,0.0,0.0,0.0,12.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.8,0.0,0.0
0.0,0.0,5.0,0.0,17.8,13.2,1.4,121.4,0.2,1.6,0.0,0.4,1.8,1.0,0.0,10.6,0.4,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4,3.6,0.0,0.0
0.0,0.0,12.4,0.0,1.4,0.0,0.8,19.4,0.0,3.0,0.0,62.2,0.8,0.4,0.6,5.0,5.6,15.4,0.2,1.2,0.0,,0.0,0.8,0.8,4.0,0.0,15.0,1.0,0.2
0.0,0.0,0.0,0.0,0.2,0.0,0.0,19.2,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,22.0,0.0,15.2,0.0,0.2,5.6,0.6,8.6,29.0,0.0,33.2
0.0,0.0,0.0,0.0,0.0,0.0,20.6,1.6,0.0,0.0,1.4,56.8,15.4,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,4.6,0.0,0.0,2.6,0.0,1.0,0.6,0.0,6.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,3.8,0.0,0.0
0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,6.4,0.0,38.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,1.0,0.0,0.0,1.2,6.0,0.4
0.0,0.0,0.0,27.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,19.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.0
0.0,0.2,0.0,33.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,23.8,0.2,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,3.0,0.0,0.0,0.6,0.0,0.4,32.0,0.0,0.0
0.0,0.0,0.0,58.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.8,0.0,0.0
0.0,0.4,0.0,4.6,0.0,0.0,0.0,75.8,0.0,0.0,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0
0.0,0.2,0.0,12.2,0.0,0.0,0.0,27.4,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0
5.0,0.0,0.2,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,11.6,0.0,1.2,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
3.8,0.0,0.4,0.0,3.4,0.4,0.0,2.6,0.0,0.0,0.0,91.4,0.0,0.0,0.0,0.2,2.4,0.0,5.2,0.0,9.2,0.0,0.0,9.0,0.0,13.4,0.2,0.2,0.0,0.0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.2,0.0,0.0,0.0,19.4,0.0,11.8,0.0,9.0,0.0,0.0,5.8,0.2,13.0,0.0,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,1.0,0.0,0.2,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,0.0,0.0,17.6,0.2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8,0.0,4.4,1.8,0.0,0.0,1.6,20.8,0.0,7.0,6.8,2.6,0.0,13.6,0.6,12.0,0.0,0.2,0.0,2.4,0.0,4.0,0.0,0.0,0.0,0.2
0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0
0.0,3.6,0.0,0.0,0.0,0.0,0.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,6.2,1.6,0.0,0.0
0.0,12.6,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.4,68.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.8,0.0,0.8,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,1.2,2.6,0.0,81.2,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,3.6,1.4,0.0,0.0,2.6,15.2,35.0,0.0,0.0,0.0,0.0,1.4,0.0,27.8,0.0,,0.0,0.0,2.8,0.0,2.6,50.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,82.6,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.2,0.0,0.0,0.2,0.0,2.6,78.4,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,5.4,29.0,0.0,0.0,10.8,2.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.2,0.0,0.2,0.0,0.0,0.0,77.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,14.2,17.4,0.6,0.0,0.0,5.8,5.2,6.2,0.0,0.0,1.4,0.2,2.4,0.0,0.0,0.0,9.8,0.0,0.0,6.6,0.0,0.0,0.2,0.0,0.0
0.0,0.6,8.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,3.8,6.4,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0
3.0,0.4,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,67.0,9.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,19.8,0.0,0.2,8.0,0.0,23.4,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,0.0,3.2,0.0,0.0,0.0,8.6,0.0,8.8,1.8,1.0,17.2,0.0,1.8,18.4,0.0,3.4,0.0,0.0,13.2
0.0,0.0,52.2,0.0,5.4,3.8,0.0,0.0,3.4,7.2,1.2,0.0,0.4,17.4,18.2,15.0,1.0,0.2,9.2,1.6,2.0,17.8,0.0,12.0,26.4,9.4,4.0,0.4,6.4,36.2
0.0,0.0,5.6,0.0,0.0,0.0,0.0,54.2,17.6,0.0,8.6,38.0,1.6,0.0,0.0,2.0,0.0,25.2,0.0,0.0,0.0,92.2,0.0,0.0,17.2,0.6,31.2,1.8,8.0,
0.0,0.8,0.0,0.0,0.0,0.0,89.0,0.0,0.0,8.4,80.6,0.0,93.6,0.0,0.0,0.0,0.0,8.8,0.0,0.2,0.0,44.8,0.2,0.0,34.6,2.2,77.4,2.8,0.0,13.6
0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.6,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,4.6,0.0,1.2,0.0,15.4,0.0,0.0,12.2,0.2,3.4,0.6,0.0,8.6
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,9.6,13.2,1.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,3.8
0.0,8.4,,0.0,0.2,0.2,7.0,0.6,0.0,0.0,2.8,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,9.4,0.0,0.0
0.0,0.0,0.0,0.0,14.4,11.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.6,3.4,
1.6,0.4,,0.2,5.4,12.8,0.0,1.8,0.8,0.0,0.0,0.0,0.0,0.4,13.0,35.2,0.2,0.0,25.8,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,29.8,1.4,0.0
0.0,0.0,0.0,2.2,0.2,0.0,0.0,0.0,12.8,22.4,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.2,0.0,0.0,20.2,0.0,0.0,37.4,3.0,70.0,0.0,6.2,31.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,56.2,44.0,0.0,10.0,0.0,0.2,0.0,9.2,0.0,0.0,0.0,0.4,0.0,25.4,0.0,0.0,30.8,0.0,10.0,6.4,40.4,10.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,4.4,1.6,4.6,0.0,9.0,0.0,2.4,20.4,31.2,15.2,11.4,14.0,18.8
0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,7.2,0.0,9.0,0.0,19.4,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.2,0.0,0.0,,1.6,0.2,2.2,0.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,121.4,2.8,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,18.2,0.0,0.0
0.0,0.0,,0.0,0.0,0.0,0.0,40.6,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,1.2,3.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.6,0.0,0.8
0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,0.0,0.0,2.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,0.0,0.0,,0.0,0.0,3.0,0.0,0.0
0.0,0.0,0.6,0.0,0.0,0.0,2.2,29.0,0.0,0.0,5.2,1.4,4.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.6,0.0,0.0,0.4,0.2,6.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,3.2,0.0,0.2,2.6,0.0
0.0,0.0,0.2,0.0,0.4,0.2,0.0,71.8,0.0,0.0,0.0,4.0,0.0,16.4,7.5,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.4,0.0,
0.0,0.0,0.0,57.4,0.0,0.0,0.0,26.6,0.0,0.0,13.4,1.4,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,31.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,16.6,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.8,0.0,
0.0,0.0,0.0,1.2,0.0,0.0,1.4,3.2,0.0,0.0,10.6,136.4,3.6,0.0,0.0,0.0,0.0,4.4,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,0.0,40.6,0.0,
0.0,0.0,,27.6,0.0,0.0,0.6,37.4,0.0,0.0,6.2,131.4,4.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,48.6,0.0,0.0
0.0,0.0,1.4,62.0,0.0,0.2,9.4,0.4,0.0,0.0,0.2,28.8,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.0,1.8,0.0,88.6,2.0,0.0
0.0,0.0,0.0,28.0,0.0,0.0,26.8,7.2,9.6,0.0,0.0,25.0,13.4,1.8,0.0,0.4,0.0,7.8,0.0,14.2,0.0,9.8,0.0,0.4,9.8,0.6,4.2,4.0,0.0,15.8
0.0,0.0,,1.8,0.0,0.0,60.6,9.6,0.0,0.0,56.6,14.4,106.8,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0,2.8,0.0,0.0,5.6,0.2,9.0,5.6,0.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.4,0.0,0.0,45.2,3.8,13.4,0.0,0.0,0.0,0.0,4.2,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
0.0,0.0,0.0,1.4,0.0,0.0,20.0,0.0,0.0,2.6,9.6,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.4,0.0,0.0
0.0,0.2,0.0,0.0,0.0,2.0,0.2,0.0,0.0,12.8,1.4,0.0,0.0,0.0,0.0,1.0,15.2,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,4.0,0.6
1.6,0.0,20.6,0.0,33.4,47.0,9.0,0.0,13.2,2.4,13.4,0.0,4.2,2.6,0.0,1.2,0.0,11.0,0.0,15.2,0.0,10.6,0.0,5.0,11.8,8.4,14.0,0.0,25.4,3.4
6.6,0.0,5.8,0.0,20.0,10.0,3.4,0.0,0.0,0.6,0.2,0.2,1.8,0.0,27.0,39.2,3.4,0.0,0.4,0.0,1.6,0.0,0.0,0.4,0.0,18.8,0.0,0.0,27.6,
0.4,0.8,66.0,0.0,36.4,29.0,0.6,0.0,21.8,0.0,2.6,0.0,3.4,4.6,8.0,27.2,2.0,0.0,0.0,0.0,4.8,0.0,0.0,1.2,0.0,13.2,0.0,0.0,110.8,0.0
1.6,0.2,6.2,0.0,11.8,5.8,0.0,0.0,3.6,0.0,0.0,0.0,0.2,9.6,0.0,7.0,1.0,3.0,2.8,0.0,7.4,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.6,0.0
0.0,0.0,0.0,0.0,1.2,0.2,0.0,0.6,0.0,0.0,0.0,5.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.6,0.6,
0.0,0.0,,0.0,0.0,0.0,0.0,57.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.2,0.0,5.6
0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.6,0.0,0.0,13.2,0.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,8.4,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.6,15.6,0.0,0.0,24.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,,0.0,0.2,,0.0,0.0,2.0,0.0,0.0
0.0,13.8,0.0,0.0,0.0,0.0,0.6,26.4,0.0,0.0,9.8,7.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,1.4,0.0,0.0,1.2,0.0,5.6,0.8,0.0,2.2
0.0,0.8,0.0,0.0,0.0,0.0,4.8,3.4,0.0,0.0,0.0,0.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,,15.0,0.0,0.0,0.8,3.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0
2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.2,1.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.4,0.0,0.0,0.0,9.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,
0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,2.2,0.0,2.6,3.0,0.0,2.8,0.0,0.2,0.0,0.2,0.0,0.0,1.4,0.0,0.0,0.0,2.6,0.0,0.4
0.0,7.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2,0.0,0.0,0.0,0.0,165.2,0.0,0.0
0.0,13.4,0.0,0.0,0.0,0.0,1.6,25.2,0.0,0.0,0.0,19.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,1.2,0.0,0.0
0.0,0.2,0.0,0.0,0.2,0.0,0.0,5.4,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.4,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,3.4,115.8,0.0,0.0,0.0,12.4,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.2,0.0,0.0,0.8,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.2,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,,0.0,0.0,44.4,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.2,0.0,0.4,0.0,0.0,0.0,0.0
6.0,0.0,11.0,0.0,12.6,21.4,1.2,23.8,1.4,0.0,0.0,0.0,0.0,5.0,24.6,8.0,11.4,0.0,10.8,0.0,5.8,0.0,0.0,6.8,0.0,2.0,0.0,0.0,3.4,0.0
0.0,0.0,0.4,0.0,0.6,0.0,3.2,6.8,3.4,8.4,0.0,19.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,1.4,0.0,5.0,0.0,0.0,10.2,3.2,4.0,0.2,3.6,6.0
0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.6,35.0,2.6,0.0,41.2,0.2,0.0,0.0,0.0,0.0,8.0,0.0,31.4,0.0,,0.0,0.0,21.0,0.0,14.0,2.6,0.0,97.2
0.0,0.4,0.0,0.0,0.0,0.0,1.4,12.8,0.0,0.0,18.2,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,13.6,0.0,0.2
